Date,Close,High,Low,Open,Volume
2024-09-27,26648.455078125,26892.936317373853,26550.66258242546,26844.040069524082,3876100
2024-09-30,27088.521484375,27137.417732541744,26599.55900270758,26844.04024354129,4723500
2024-10-01,26795.142578125,27235.208788349682,26795.142578125,27137.416297188644,4242900
2024-10-02,26941.83203125,27235.209512534027,26941.83203125,27137.417018772685,3877700
2024-10-03,26648.455078125,27186.313804472476,26306.181343176606,27088.521308772935,4894500
2024-10-04,27088.521484375,27479.691469708938,26697.351499041066,26795.14399537455,9041100
2024-10-07,27333.001953125,27577.48318705277,27088.520719197226,27381.898199910553,2876900
2024-10-08,27430.794921875,27919.757398200756,27186.31368371212,27577.483664772728,7023000
2024-10-09,27088.521484375,27381.898973375453,26844.04024354129,27381.898973375453,4810900
2024-10-10,26746.248046875,27186.314285306216,26697.35179816042,27088.521787877056,4092700
2024-10-11,26941.83203125,27137.417018772685,26746.247043727315,26990.72827813067,2490400
2024-10-14,26501.765625,26990.728090405904,26501.765625,26941.83184386531,3957600
2024-10-15,26012.802734375,26550.661437529372,25523.84027696194,26452.868946046758,8149300
2024-10-16,25719.42578125,26061.699508376903,25670.529534517587,25963.907014912074,1705000
2024-10-17,25963.908203125,25963.908203125,25279.36071754355,25817.21945621469,4217100
2024-10-18,25670.529296875,26061.699267113097,25670.529296875,26012.803020833333,2285600
2024-10-21,25230.462890625,25670.529103833574,25230.462890625,25572.736612009445,3812500
2024-10-22,25034.87890625,25377.152641296387,24937.08641052246,25279.360145568848,2852300
2024-10-23,25279.359375,25426.048114119923,24985.981896760157,25328.255621373308,2466600
2024-10-24,25328.255859375,25719.42583403716,25328.255859375,25377.15210620777,2952200
2024-10-25,25083.775390625,25572.73787387305,25034.879142300197,25572.73787387305,3372600
2024-10-28,25230.462890625,25572.736612009445,24839.29292332849,24839.29292332849,2276400
2024-10-29,25181.56640625,25426.047633495145,25132.67016080097,25328.255142597085,2547600
2024-10-31,25083.775390625,25328.256632249027,25034.879142300197,25279.36038392422,2237300
2024-11-01,25181.56640625,25572.73636984223,24985.981424453883,25132.67016080097,2817100
2024-11-04,24643.708984375,25328.256456163195,24545.91648840526,25328.256456163195,3248000
2024-11-06,24790.396484375,24937.085220968936,24545.915256718443,24937.085220968936,2881100
2024-11-07,24937.0859375,25181.567172181374,24839.29344362745,24888.189690563726,2535900
2024-11-08,24937.0859375,25377.15215992647,24839.29344362745,25132.6709252451,3602600
2024-11-11,24790.396484375,25083.77395756287,24545.915256718443,24985.98146650025,2404600
2024-11-12,23665.783203125,24888.189360311208,23567.990710550104,24839.29311402376,9291000
2024-11-13,23274.61328125,23665.783252363442,22687.85832457983,23665.783252363442,8253400
2024-11-14,22687.859375,23225.718110183192,22687.859375,23176.821861530174,2559800
2024-11-15,22687.859375,23030.133115571123,22492.27438038793,22590.066877693967,4622500
2024-11-18,22883.443359375,23030.132098858172,22492.27338741987,22687.858373397437,2171800
2024-11-19,22590.06640625,23176.821377840908,22590.06640625,23127.925130208332,2323700
2024-11-20,22687.859375,22981.236866918105,22052.208142510775,22687.859375,3635000
2024-11-21,23079.029296875,23225.718042405984,22638.963060282043,22785.651805813028,3000000
2024-11-22,23030.1328125,23421.302796576434,22981.236564490446,22981.236564490446,2749600
2024-11-25,23372.40625,23421.302497384935,22981.2362709205,23176.82126046025,2507000
2024-11-26,23323.509765625,23421.302259401204,22981.23603740828,23127.92477807259,2525300
2024-11-27,22981.236328125,23274.613813164895,22981.236328125,23225.717565658244,2155700
2024-11-28,23079.029296875,23470.199284957627,22932.340551344016,23176.821793895655,2898100
