Date,Close,High,Low,Open,Volume
2024-02-28,33707.52734375,34452.44507510359,33428.183194492405,33428.183194492405,2210300
2024-02-29,33381.625,33893.75592747559,33241.95292887029,33800.64121338912,838500
2024-03-01,33428.1875,33614.41695682451,33241.95804317549,33521.302228412256,717600
2024-03-04,33474.7421875,33940.3157923331,33474.7421875,33940.3157923331,932700
2024-03-05,33474.7421875,33521.29954798331,33195.39802460014,33474.7421875,708000
2024-03-06,33754.0859375,34359.33161637931,33567.85649784483,33707.52857758621,1720600
2024-03-07,34918.01953125,34918.01953125,33800.64290625,33986.87234375,2773600
2024-03-08,34266.21484375,35290.47670049252,34173.10012950068,34918.01784349525,1454800
2024-03-11,33474.7421875,34219.65995523296,33428.18482701669,34173.10259474965,1223900
2024-03-12,33847.19921875,34033.42865049003,33474.74035526995,33474.74035526995,880100
2024-03-13,34545.55859375,34545.55859375,33986.870314605796,34266.2144541779,1172600
2024-03-14,34778.34765625,35337.03597201305,34499.003498368475,34685.232936956156,2856400
2024-03-15,35057.69140625,35197.363483565736,34685.23253340803,34918.019328934264,1564900
2024-03-18,33986.87109375,35197.362392979456,33474.74015946062,35057.69031999144,2848400
2024-03-19,34871.46484375,35104.25165846128,33847.20285902036,34079.989673731645,3381800
2024-03-20,34871.46484375,35197.3663843458,34452.44857726969,35104.25165846128,1271600
2024-03-21,35802.609375,36035.396171976594,34592.11803072172,34918.01954648895,3062200
2024-03-22,35383.59375,35895.72471217105,35197.36430921053,35849.16735197368,1528100
2024-03-25,34824.90234375,35756.04946524064,34638.67291945187,35476.70532879345,1720600
2024-03-26,35383.59375,35383.59375,34545.56126644737,34824.90542763158,928900
2024-03-27,35383.59375,35849.16735197368,35011.13486842105,35430.15111019737,1294100
2024-03-28,34964.578125,35523.266457223704,34871.46340296272,35290.479652130496,1265700
2024-03-29,34731.7890625,35197.36264242628,34638.674346514745,35104.24792644102,1118900
2024-04-01,34871.46484375,35197.3663843458,34592.12066609646,34685.235391980976,682100
2024-04-02,35290.4765625,35337.03391944261,34452.444137532984,34871.46035001649,1467500
2024-04-03,35011.1328125,35476.706387134305,34918.018097573135,35383.59167220745,981900
2024-04-04,34592.1171875,35011.133411843875,34499.00247097914,35011.133411843875,962700
2024-04-05,34592.1171875,35430.14963618775,34452.445112718706,34452.445112718706,1295500
2024-04-08,34499.00390625,34871.46278782895,34499.00390625,34685.23334703947,540400
